CanFam3.1-ENSCAFG00000003156@ENSCAFT00000005236-intron_6(40)	UMD3.1-ENSBTAG00000002580@ENSBTAT00000003343-intron_6(40),GRCh38-ENSG00000105357@ENST00000601313-intron_7(41),Mmul_8.0.1-ENSMMUG00000001427@ENSMMUT00000024512-intron_6(40),GRCm38-ENSMUSG00000030739@ENSMUST00000207775-intron_6(40),Pan_tro_3.0-ENSPTRG00000011333@ENSPTRT00000101557-intron_7(41),Rnor_6.0-ENSRNOG00000020014@ENSRNOT00000027132-intron_7(40)
CanFam3.1-ENSCAFG00000000955@ENSCAFT00000001480-intron_29(32)	UMD3.1-ENSBTAG00000009575@ENSBTAT00000065447-intron_34(37),GRCh38-ENSG00000146350@ENST00000275159-intron_29(32),Mmul_8.0.1-ENSMMUG00000017715@ENSMMUT00000024901-intron_30(33),monDom5-ENSMODG00000017766@ENSMODT00000022539-intron_29(32),Pan_tro_3.0-ENSPTRG00000018559@ENSPTRT00000110300-intron_29(32)
CanFam3.1-ENSCAFG00000000955@ENSCAFT00000001480-intron_29(32)	GRCm38-ENSMUSG00000038122@ENSMUST00000099739-intron_29(32)
CanFam3.1-ENSCAFG00000000079@ENSCAFT00000000134-intron_26(28)	UMD3.1-ENSBTAG00000016666@ENSBTAT00000022164-intron_26(28),GRCz11-ENSDARG00000101443@ENSDART00000158589-intron_27(29),Galgal5-ENSGALG00000012898@ENSGALT00000021033-intron_26(28),GRCh38-ENSG00000134444@ENST00000256858-intron_27(29),Mmul_8.0.1-ENSMMUG00000002209@ENSMMUT00000003126-intron_27(29),monDom5-ENSMODG00000005059@ENSMODT00000006355-intron_26(28),GRCm38-ENSMUSG00000026319@ENSMUST00000039173-intron_26(28),Pan_tro_3.0-ENSPTRG00000010074@ENSPTRT00000080938-intron_27(29),Rnor_6.0-ENSRNOG00000015508@ENSRNOT00000020892-intron_27(29),FUGU5-ENSTRUG00000000253@ENSTRUT00000000551-intron_26(28),TETRAODON8-ENSTNIG00000008129@ENSTNIT00000011136-intron_30(32),JGI_4.2-ENSXETG00000024133@ENSXETT00000052078-intron_25(27)
CanFam3.1-ENSCAFG00000000353@ENSCAFT00000000561-intron_2(27)	UMD3.1-ENSBTAG00000021107@ENSBTAT00000061280-intron_2(27),KH-ENSCING00000022416@ENSCINT00000032674-intron_2(6),Galgal5-ENSGALG00000012336@ENSGALT00000020159-intron_2(25),GRCh38-ENSG00000164506@ENST00000321680-intron_2(27),Mmul_8.0.1-ENSMMUG00000017082@ENSMMUT00000024020-intron_2(27),monDom5-ENSMODG00000016862@ENSMODT00000021415-intron_2(27),GRCm38-ENSMUSG00000019790@ENSMUST00000038213-intron_2(27),Pan_tro_3.0-ENSPTRG00000018687@ENSPTRT00000034504-intron_2(27),Rnor_6.0-ENSRNOG00000013351@ENSRNOT00000049699-intron_2(27),FUGU5-ENSTRUG00000003152@ENSTRUT00000056102-intron_2(28),TETRAODON8-ENSTNIG00000019309@ENSTNIT00000000475-intron_2(27)
CanFam3.1-ENSCAFG00000000353@ENSCAFT00000000561-intron_2(27)	Amel_4.5-GB47351@GB47351-RA-intron_2(25),UMD3.1-ENSBTAG00000021107@ENSBTAT00000061280-intron_2(27),KH-ENSCING00000022416@ENSCINT00000032674-intron_2(6),BDGP6-FBgn0030412@FBtr0073678-intron_2(21),Galgal5-ENSGALG00000012336@ENSGALT00000020159-intron_2(25),GRCh38-ENSG00000164506@ENST00000321680-intron_2(27),Mmul_8.0.1-ENSMMUG00000017082@ENSMMUT00000024020-intron_2(27),monDom5-ENSMODG00000016862@ENSMODT00000021415-intron_2(27),GRCm38-ENSMUSG00000019790@ENSMUST00000038213-intron_2(27),Pan_tro_3.0-ENSPTRG00000018687@ENSPTRT00000034504-intron_2(27),Rnor_6.0-ENSRNOG00000013351@ENSRNOT00000049699-intron_2(27),FUGU5-ENSTRUG00000003152@ENSTRUT00000056102-intron_2(28)
CanFam3.1-ENSCAFG00000000353@ENSCAFT00000000561-intron_2(27)	UMD3.1-ENSBTAG00000021107@ENSBTAT00000061280-intron_2(27),GRCz11-ENSDARG00000002656@ENSDART00000142806-intron_2(26),BDGP6-FBgn0030412@FBtr0073678-intron_2(21),Galgal5-ENSGALG00000012336@ENSGALT00000020159-intron_2(25),GRCh38-ENSG00000164506@ENST00000321680-intron_2(27),Mmul_8.0.1-ENSMMUG00000017082@ENSMMUT00000024020-intron_2(27),monDom5-ENSMODG00000016862@ENSMODT00000021415-intron_2(27),GRCm38-ENSMUSG00000019790@ENSMUST00000038213-intron_2(27),Pan_tro_3.0-ENSPTRG00000018687@ENSPTRT00000034504-intron_2(27),Rnor_6.0-ENSRNOG00000013351@ENSRNOT00000049699-intron_2(27)
CanFam3.1-ENSCAFG00000003541@ENSCAFT00000005702-intron_19(23)	GRCh38-ENSG00000196961@ENST00000359032-intron_19(23),monDom5-ENSMODG00000013428@ENSMODT00000017110-intron_19(23),GRCm38-ENSMUSG00000060279@ENSMUST00000085399-intron_19(23),Pan_tro_3.0-ENSPTRG00000011315@ENSPTRT00000097214-intron_19(23),Rnor_6.0-ENSRNOG00000026243@ENSRNOT00000020304-intron_19(23)
CanFam3.1-ENSCAFG00000000083@ENSCAFT00000046346-intron_23(28)	UMD3.1-ENSBTAG00000016663@ENSBTAT00000022160-intron_22(27),GRCz11-ENSDARG00000077532@ENSDART00000084954-intron_22(27),Galgal5-ENSGALG00000012903@ENSGALT00000037168-intron_24(29),GRCh38-ENSG00000197563@ENST00000639902-intron_22(28),Mmul_8.0.1-ENSMMUG00000002204@ENSMMUT00000003122-intron_23(28),monDom5-ENSMODG00000004956@ENSMODT00000006230-intron_23(28),GRCm38-ENSMUSG00000056536@ENSMUST00000070699-intron_22(27),Pan_tro_3.0-ENSPTRG00000010072@ENSPTRT00000018473-intron_22(28),Rnor_6.0-ENSRNOG00000014866@ENSRNOT00000020752-intron_22(27),FUGU5-ENSTRUG00000000236@ENSTRUT00000000516-intron_22(27),TETRAODON8-ENSTNIG00000008128@ENSTNIT00000011135-intron_23(28),JGI_4.2-ENSXETG00000031074@ENSXETT00000064774-intron_24(31)
CanFam3.1-ENSCAFG00000000884@ENSCAFT00000001375-intron_19(23)	UMD3.1-ENSBTAG00000009620@ENSBTAT00000061523-intron_20(24),GRCz11-ENSDARG00000053386@ENSDART00000112947-intron_19(23),Galgal5-ENSGALG00000037464@ENSGALT00000058117-intron_20(24),GRCh38-ENSG00000184465@ENST00000448612-intron_19(24),Mmul_8.0.1-ENSMMUG00000015331@ENSMMUT00000065963-intron_20(24),monDom5-ENSMODG00000005707@ENSMODT00000007212-intron_19(23),GRCm38-ENSMUSG00000046991@ENSMUST00000170386-intron_19(22),Pan_tro_3.0-ENSPTRG00000018817@ENSPTRT00000034760-intron_19(24),Rnor_6.0-ENSRNOG00000015609@ENSRNOT00000021141-intron_19(23),FUGU5-ENSTRUG00000016372@ENSTRUT00000042002-intron_8(10)
CanFam3.1-ENSCAFG00000004409@ENSCAFT00000007102-intron_6(22)	UMD3.1-ENSBTAG00000015764@ENSBTAT00000020933-intron_6(22),GRCz11-ENSDARG00000008808@ENSDART00000192461-intron_6(21),GRCh38-ENSG00000125746@ENST00000587152-intron_6(21),GRCm38-ENSMUSG00000040811@ENSMUST00000117338-intron_6(21),Pan_tro_3.0-ENSPTRG00000048889@ENSPTRT00000090483-intron_6(21),Rnor_6.0-ENSRNOG00000030127@ENSRNOT00000078336-intron_3(18),FUGU5-ENSTRUG00000016192@ENSTRUT00000041540-intron_6(21),TETRAODON8-ENSTNIG00000018995@ENSTNIT00000003256-intron_7(22)
CanFam3.1-ENSCAFG00000004409@ENSCAFT00000007102-intron_6(22)	UMD3.1-ENSBTAG00000015764@ENSBTAT00000020933-intron_6(22),GRCh38-ENSG00000125746@ENST00000587152-intron_6(21),Mmul_8.0.1-ENSMMUG00000019032@ENSMMUT00000065735-intron_2(18),monDom5-ENSMODG00000021541@ENSMODT00000027395-intron_6(19),GRCm38-ENSMUSG00000040811@ENSMUST00000117338-intron_6(21),Pan_tro_3.0-ENSPTRG00000048889@ENSPTRT00000090483-intron_6(21),Rnor_6.0-ENSRNOG00000030127@ENSRNOT00000078336-intron_3(18)
CanFam3.1-ENSCAFG00000000732@ENSCAFT00000001141-intron_5(11)	Amel_4.5-GB55919@GB55919-RA-intron_5(9),UMD3.1-ENSBTAG00000002829@ENSBTAT00000003662-intron_5(11),WBcel235-WBGene00000377@T05C12.7-intron_2(4),GRCz11-ENSDARG00000017891@ENSDART00000126038-intron_5(11),Galgal5-ENSGALG00000011637@ENSGALT00000019010-intron_5(11),GRCh38-ENSG00000120438@ENST00000321394-intron_5(11),Mmul_8.0.1-ENSMMUG00000012846@ENSMMUT00000018032-intron_5(11),monDom5-ENSMODG00000007478@ENSMODT00000009459-intron_5(11),GRCm38-ENSMUSG00000068039@ENSMUST00000151287-intron_5(11),Pan_tro_3.0-ENSPTRG00000018760@ENSPTRT00000034636-intron_5(11),Rnor_6.0-ENSRNOG00000014160@ENSRNOT00000019531-intron_5(11),FUGU5-ENSTRUG00000005967@ENSTRUT00000014582-intron_5(11),TETRAODON8-ENSTNIG00000012290@ENSTNIT00000015462-intron_5(12)
CanFam3.1-ENSCAFG00000000379@ENSCAFT00000000593-intron_11(12)	UMD3.1-ENSBTAG00000016980@ENSBTAT00000022582-intron_11(12),GRCz11-ENSDARG00000043854@ENSDART00000064390-intron_11(12),Galgal5-ENSGALG00000012364@ENSGALT00000020195-intron_11(12),GRCh38-ENSG00000131013@ENST00000253329-intron_11(12),Mmul_8.0.1-ENSMMUG00000023067@ENSMMUT00000054159-intron_11(12),monDom5-ENSMODG00000016825@ENSMODT00000021372-intron_11(12),GRCm38-ENSMUSG00000015757@ENSMUST00000015901-intron_11(12),Pan_tro_3.0-ENSPTRG00000018692@ENSPTRT00000034511-intron_11(12),Rnor_6.0-ENSRNOG00000015552@ENSRNOT00000021437-intron_11(12),JGI_4.2-ENSXETG00000021385@ENSXETT00000046249-intron_11(12)
CanFam3.1-ENSCAFG00000000379@ENSCAFT00000000593-intron_11(12)	GRCz11-ENSDARG00000043854@ENSDART00000064390-intron_11(12),Galgal5-ENSGALG00000012364@ENSGALT00000020195-intron_11(12),GRCh38-ENSG00000131013@ENST00000253329-intron_11(12),Mmul_8.0.1-ENSMMUG00000023067@ENSMMUT00000054159-intron_11(12),monDom5-ENSMODG00000016825@ENSMODT00000021372-intron_11(12),GRCm38-ENSMUSG00000015757@ENSMUST00000015901-intron_11(12),Pan_tro_3.0-ENSPTRG00000018692@ENSPTRT00000034511-intron_11(12),Rnor_6.0-ENSRNOG00000015552@ENSRNOT00000021437-intron_11(12),TETRAODON8-ENSTNIG00000002706@ENSTNIT00000005410-intron_12(12)
CanFam3.1-ENSCAFG00000005398@ENSCAFT00000008685-intron_9(10)	UMD3.1-ENSBTAG00000009414@ENSBTAT00000012391-intron_10(11),KH-ENSCING00000003873@ENSCINT00000008054-intron_9(9),GRCz11-ENSDARG00000027099@ENSDART00000034078-intron_9(10),GRCh38-ENSG00000013275@ENST00000157812-intron_9(10),Mmul_8.0.1-ENSMMUG00000017188@ENSMMUT00000024168-intron_9(10),monDom5-ENSMODG00000013717@ENSMODT00000017467-intron_9(10),GRCm38-ENSMUSG00000030603@ENSMUST00000032824-intron_9(10),Rnor_6.0-ENSRNOG00000018994@ENSRNOT00000025819-intron_9(10),FUGU5-ENSTRUG00000006577@ENSTRUT00000016224-intron_9(10),JGI_4.2-ENSXETG00000014266@ENSXETT00000031236-intron_9(10)
