TETRAODON8-ENSTNIG00000015533@ENSTNIT00000018831-intron_63(83)	GRCh38-ENSG00000154358@ENST00000366707-intron_96(114),Mmul_8.0.1-ENSMMUG00000023096@ENSMMUT00000076822-intron_92(110),GRCm38-ENSMUSG00000061462@ENSMUST00000047441-intron_85(103),Pan_tro_3.0-ENSPTRG00000046375@ENSPTRT00000083428-intron_96(114),Rnor_6.0-ENSRNOG00000058068@ENSRNOT00000078353-intron_86(104)
TETRAODON8-ENSTNIG00000015533@ENSTNIT00000018831-intron_63(83)	GRCz11-ENSDARG00000043309@ENSDART00000063577-intron_17(33)
TETRAODON8-ENSTNIG00000015498@ENSTNIT00000018795-intron_1(52)	UMD3.1-ENSBTAG00000020887@ENSBTAT00000061031-intron_1(46),CanFam3.1-ENSCAFG00000013004@ENSCAFT00000020724-intron_2(48),GRCz11-ENSDARG00000095614@ENSDART00000134656-intron_1(44),GRCh38-ENSG00000198216@ENST00000367573-intron_1(47),Mmul_8.0.1-ENSMMUG00000014498@ENSMMUT00000072978-intron_1(47),monDom5-ENSMODG00000006729@ENSMODT00000008509-intron_2(50),GRCm38-ENSMUSG00000004110@ENSMUST00000187541-intron_1(46),Pan_tro_3.0-ENSPTRG00000001749@ENSPTRT00000003175-intron_1(47),Rnor_6.0-ENSRNOG00000002863@ENSRNOT00000003928-intron_1(46)
TETRAODON8-ENSTNIG00000015498@ENSTNIT00000018795-intron_16(52)	UMD3.1-ENSBTAG00000020887@ENSBTAT00000061031-intron_16(46),CanFam3.1-ENSCAFG00000013004@ENSCAFT00000020724-intron_17(48),GRCz11-ENSDARG00000095614@ENSDART00000134656-intron_16(44),Galgal5-ENSGALG00000003833@ENSGALT00000039677-intron_17(47),GRCh38-ENSG00000198216@ENST00000367573-intron_16(47),Mmul_8.0.1-ENSMMUG00000014498@ENSMMUT00000072978-intron_16(47),monDom5-ENSMODG00000006729@ENSMODT00000008509-intron_17(50),GRCm38-ENSMUSG00000004110@ENSMUST00000187541-intron_16(46),Pan_tro_3.0-ENSPTRG00000001749@ENSPTRT00000003175-intron_16(47),Rnor_6.0-ENSRNOG00000002863@ENSRNOT00000003928-intron_16(46)
TETRAODON8-ENSTNIG00000013767@ENSTNIT00000016983-intron_34(44)	GRCz11-ENSDARG00000044441@ENSDART00000143218-intron_36(46)
TETRAODON8-ENSTNIG00000010189@ENSTNIT00000002508-intron_8(22)	UMD3.1-ENSBTAG00000020922@ENSBTAT00000027868-intron_8(22),WBcel235-WBGene00004880@Y48G8AL.6.1-intron_3(8),CanFam3.1-ENSCAFG00000014578@ENSCAFT00000023180-intron_8(22),GRCz11-ENSDARG00000016302@ENSDART00000021011-intron_8(22),Galgal5-ENSGALG00000003220@ENSGALT00000005099-intron_8(22),GRCh38-ENSG00000005007@ENST00000599848-intron_8(22),Mmul_8.0.1-ENSMMUG00000023286@ENSMMUT00000032759-intron_8(22),monDom5-ENSMODG00000003689@ENSMODT00000004618-intron_9(23),GRCm38-ENSMUSG00000058301@ENSMUST00000075666-intron_8(22),Pan_tro_3.0-ENSPTRG00000010721@ENSPTRT00000094219-intron_8(22),Rnor_6.0-ENSRNOG00000020134@ENSRNOT00000092446-intron_8(22),FUGU5-ENSTRUG00000005131@ENSTRUT00000012354-intron_8(22),JGI_4.2-ENSXETG00000013602@ENSXETT00000029819-intron_12(27)
TETRAODON8-ENSTNIG00000015772@ENSTNIT00000019076-intron_21(23)	CanFam3.1-ENSCAFG00000018690@ENSCAFT00000029678-intron_22(24),GRCz11-ENSDARG00000078106@ENSDART00000163877-intron_21(23),Galgal5-ENSGALG00000003920@ENSGALT00000040547-intron_20(20),GRCh38-ENSG00000122126@ENST00000371113-intron_21(23),Mmul_8.0.1-ENSMMUG00000008825@ENSMMUT00000012338-intron_21(23),monDom5-ENSMODG00000013199@ENSMODT00000029123-intron_21(23),GRCm38-ENSMUSG00000001173@ENSMUST00000001202-intron_21(23),Pan_tro_3.0-ENSPTRG00000022257@ENSPTRT00000086275-intron_21(23),Rnor_6.0-ENSRNOG00000003875@ENSRNOT00000082363-intron_21(23),FUGU5-ENSTRUG00000008986@ENSTRUT00000022700-intron_19(21),JGI_4.2-ENSXETG00000032071@ENSXETT00000015448-intron_21(23)
TETRAODON8-ENSTNIG00000015770@ENSTNIT00000002113-intron_5(22)	UMD3.1-ENSBTAG00000018569@ENSBTAT00000024713-intron_5(21),CanFam3.1-ENSCAFG00000018537@ENSCAFT00000029435-intron_5(21),GRCz11-ENSDARG00000060510@ENSDART00000149254-intron_3(19),Galgal5-ENSGALG00000008559@ENSGALT00000013942-intron_4(20),GRCh38-ENSG00000158290@ENST00000404115-intron_4(20),monDom5-ENSMODG00000010345@ENSMODT00000013200-intron_4(20),GRCm38-ENSMUSG00000031095@ENSMUST00000050083-intron_5(21),Rnor_6.0-ENSRNOG00000002585@ENSRNOT00000065023-intron_5(21),FUGU5-ENSTRUG00000009785@ENSTRUT00000024685-intron_3(19)
TETRAODON8-ENSTNIG00000005870@ENSTNIT00000008761-intron_5(24)	GRCz11-ENSDARG00000076060@ENSDART00000147443-intron_11(27),Galgal5-ENSGALG00000030791@ENSGALT00000061584-intron_11(26)
TETRAODON8-ENSTNIG00000005870@ENSTNIT00000008761-intron_5(24)	CanFam3.1-ENSCAFG00000006149@ENSCAFT00000009962-intron_11(26),GRCh38-ENSG00000131504@ENST00000389054-intron_11(27),GRCm38-ENSMUSG00000024456@ENSMUST00000025337-intron_11(27),Rnor_6.0-ENSRNOG00000019688@ENSRNOT00000060432-intron_11(28),JGI_4.2-ENSXETG00000002715@ENSXETT00000005871-intron_11(27)
